fecha,Apert.,Cierre,Abs.,Rel.(%),Max.,Min.,operación,titulos,efectivo
2020-03-16 00:00:00,150000,140000,-10000,-7.14,150000,140000,3,53,7450000
2020-03-13 00:00:00,150000,150000,0,0,150000,148000,16,1755,260868015
2020-03-12 00:00:00,148000,150000,2000,1.33,155000,149000,16,336,50412005
2020-03-11 00:00:00,148000,148000,0,0,150000,148000,9,373,55224000
2020-03-10 00:00:00,149499.99,148000,-1499.99,-1.01,148000,145000,7,63,9174016
2020-03-09 00:00:00,150000,149499.99,-500.01,-0.33,149500,148000,7,103,15323499.56
2020-03-06 00:00:00,149000,150000,1000,0.67,150000,148000,12,106,15838000
2020-03-05 00:00:00,148000,149000,1000,0.67,150000,147000,11,103,15225000
2020-03-04 00:00:00,145000,148000,3000,2.03,150000,148000,11,183,27294000
2020-03-03 00:00:00,148000,145000,-3000,-2.07,150000,145000,18,304,44819955
2020-03-02 00:00:00,155000,148000,-7000,-4.73,150000,146500.01,23,2622,386360797.6
2020-02-28 00:00:00,149000,155000,6000,3.87,155000,142000,20,566,82792000
2020-02-27 00:00:00,150000,149000,-1000,-0.67,150000,145000,19,271,40485000
2020-02-26 00:00:00,176000,150000,-26000,-17.33,170000,150000,28,1407,216883125
2020-02-19 00:00:00,189000,188000,-1000,-0.53,189000,188000,10,157,29557500
2020-02-18 00:00:00,202000,189000,-13000,-6.88,201000,171000,11,130,24411000
2020-02-17 00:00:00,204000,202000,-2000,-0.99,204000,202000,5,173,35246000
2020-02-12 00:00:00,207000,204000,-3000,-1.47,207000,204000,10,120,24640000
2020-02-11 00:00:00,205000,207000,2000,0.97,207000,205000,16,552,113992250
2020-02-10 00:00:00,208000,205000,-3000,-1.46,208000,205000,13,275,56603000
