Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-03-27,0.235,0.260,0.260,0.260,119.534
2025-03-26,0.205,0.235,0.235,0.210,3282.479
2025-03-25,0.202,0.205,0.206,0.205,361.976
2025-03-24,0.202,0.203,0.206,0.201,82.802
2025-03-21,0.207,0.206,0.207,0.199,1001.330
2025-03-20,0.203,0.207,0.240,0.203,536.613
2025-03-18,0.218,0.211,0.224,0.211,855.419
2025-03-17,0.228,0.218,0.229,0.218,568.259
2025-03-14,0.227,0.226,0.227,0.226,968.898
2025-03-13,0.230,0.227,0.230,0.227,859.530
2025-03-12,0.230,0.230,0.238,0.225,391.913
2025-03-11,0.229,0.228,0.244,0.207,890.042
2025-03-10,0.224,0.232,0.247,0.232,410.770
2025-03-07,0.218,0.226,0.226,0.222,2515.327
2025-03-06,0.218,0.218,0.218,0.218,226.708
2025-03-05,0.210,0.218,0.218,0.210,353.616
2025-02-28,0.202,0.210,0.210,0.202,851.595
2025-02-27,0.210,0.202,0.217,0.202,1512.909
2025-02-26,0.211,0.211,0.219,0.211,1313.239
2025-02-25,0.213,0.213,0.223,0.213,599.503
2025-02-24,0.205,0.213,0.213,0.202,1343.736
2025-02-21,0.204,0.206,0.210,0.204,2386.786
2025-02-20,0.192,0.207,0.207,0.192,457.444
2025-02-19,0.193,0.193,0.209,0.193,1390.465
2025-02-18,0.185,0.194,0.194,0.185,456.180
2025-02-17,0.183,0.185,0.193,0.177,1245.559
2025-02-14,0.185,0.184,0.194,0.184,1666.483
2025-02-13,0.186,0.186,0.186,0.185,728.584
2025-02-12,0.176,0.187,0.200,0.177,7921.850
2025-02-11,0.180,0.177,0.194,0.177,582.248
2025-02-10,0.172,0.180,0.187,0.173,743.226
2025-02-07,0.173,0.173,0.175,0.172,330.843
2025-02-06,0.177,0.175,0.185,0.172,259.845
2025-02-05,0.187,0.179,0.179,0.177,1445.199
2025-02-04,0.186,0.188,0.188,0.179,314.733
2025-02-03,0.191,0.187,0.188,0.187,158.002
2025-01-31,0.188,0.193,0.193,0.188,266.424
2025-01-30,0.190,0.190,0.192,0.190,37.103
2025-01-29,0.182,0.191,0.192,0.175,997.451
2025-01-28,0.183,0.183,0.185,0.182,494.510
2025-01-27,0.177,0.184,0.186,0.177,242.915
2025-01-24,0.176,0.178,0.187,0.176,259.504
2025-01-23,0.174,0.178,0.180,0.175,2494.931
2025-01-22,0.174,0.176,0.179,0.176,478.386
2025-01-21,0.168,0.175,0.176,0.173,4332.449
2025-01-20,0.165,0.167,0.173,0.167,288.992
2025-01-17,0.175,0.165,0.175,0.165,659.528
2025-01-16,0.180,0.177,0.180,0.166,1915.576
2025-01-15,0.186,0.182,0.186,0.182,246.719
2025-01-14,0.186,0.186,0.186,0.169,2351.137
2025-01-10,0.195,0.186,0.200,0.186,789.004
2025-01-09,0.193,0.197,0.202,0.188,904.018
2025-01-08,0.184,0.193,0.193,0.179,1039.875
2025-01-07,0.176,0.184,0.184,0.179,3962.917
2025-01-03,0.170,0.177,0.177,0.170,472.710
2025-01-02,0.163,0.171,0.172,0.168,479.416
2024-12-30,0.158,0.164,0.167,0.155,2026.236
2024-12-27,0.151,0.158,0.158,0.154,181.861
2024-12-26,0.150,0.151,0.152,0.151,195.413
2024-12-23,0.146,0.150,0.150,0.150,549.422
2024-12-20,0.139,0.146,0.151,0.139,291.779
2024-12-19,0.134,0.140,0.140,0.134,389.963
2024-12-18,0.132,0.135,0.135,0.132,156.058
2024-12-17,0.129,0.133,0.135,0.129,350.120
2024-12-16,0.135,0.129,0.138,0.129,188.846
2024-12-12,0.132,0.133,0.142,0.133,1486.968
2024-12-11,0.128,0.133,0.135,0.128,3230.765
2024-12-10,0.127,0.128,0.129,0.127,437.000
2024-12-09,0.127,0.127,0.127,0.127,101.079
2024-12-06,0.126,0.128,0.130,0.124,356.346
2024-12-05,0.131,0.127,0.131,0.127,348.407
2024-12-04,0.132,0.132,0.133,0.132,62.774
2024-12-03,0.133,0.132,0.135,0.132,697.081
2024-12-02,0.133,0.134,0.135,0.134,146.602
2024-11-29,0.136,0.133,0.136,0.129,4215.593
2024-11-28,0.139,0.137,0.139,0.133,100.823
2024-11-27,0.139,0.139,0.143,0.139,413.823
2024-11-26,0.141,0.139,0.145,0.139,279.824
2024-11-25,0.134,0.141,0.141,0.133,583.057
2024-11-22,0.134,0.135,0.135,0.134,598.548
2024-11-21,0.134,0.135,0.135,0.134,105.288
2024-11-20,0.131,0.134,0.134,0.129,1716.581
2024-11-19,0.129,0.131,0.131,0.129,1993.348
2024-11-15,0.128,0.130,0.132,0.123,2474.087
2024-11-14,0.129,0.129,0.129,0.129,83.756
2024-11-13,0.129,0.129,0.129,0.129,167.894
2024-11-12,0.128,0.130,0.130,0.127,695.099
2024-11-11,0.129,0.128,0.130,0.126,2487.922
2024-11-08,0.132,0.130,0.132,0.130,217.888
2024-11-07,0.134,0.134,0.134,0.134,969.341
2024-11-06,0.136,0.135,0.135,0.129,367.573
2024-11-05,0.140,0.138,0.140,0.138,251.560
2024-11-01,0.141,0.141,0.141,0.130,277.106
