Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-06-03,0.407,0.399,0.402,0.399,56.007
2025-05-30,0.407,0.407,0.407,0.407,69.520
2025-05-29,0.412,0.407,0.412,0.386,161.109
2025-05-28,0.391,0.412,0.412,0.380,711.827
2025-05-27,0.391,0.391,0.391,0.391,307.030
2025-05-26,0.381,0.391,0.391,0.391,25.814
2025-05-23,0.381,0.381,0.391,0.381,306.076
2025-05-22,0.365,0.381,0.391,0.381,198.097
2025-05-21,0.361,0.367,0.383,0.367,911.222
2025-05-20,0.336,0.362,0.389,0.362,2198.971
2025-05-19,0.330,0.336,0.371,0.335,216.312
2025-05-16,0.332,0.332,0.332,0.330,3631.897
2025-05-15,0.334,0.334,0.334,0.332,25.052
2025-05-14,0.335,0.335,0.340,0.335,990.699
2025-05-13,0.341,0.341,0.346,0.346,2.077
2025-05-12,0.341,0.341,0.346,0.346,6.923
2025-05-08,0.350,0.350,0.356,0.356,3.559
2025-05-07,0.356,0.350,0.362,0.350,810.481
2025-05-06,0.358,0.364,0.364,0.355,171.432
2025-05-05,0.364,0.358,0.372,0.358,395.296
2025-05-02,0.364,0.365,0.365,0.359,2144.317
2025-04-30,0.359,0.364,0.364,0.364,2350.808
2025-04-29,0.373,0.373,0.385,0.373,493.837
2025-04-28,0.380,0.380,0.392,0.374,135.074
2025-04-25,0.374,0.380,0.392,0.380,4973.382
2025-04-24,0.380,0.374,0.392,0.374,893.303
2025-04-23,0.384,0.384,0.396,0.379,765.329
2025-04-22,0.428,0.402,0.427,0.402,126.960
2025-04-16,0.428,0.428,0.427,0.427,133.301
2025-04-15,0.428,0.428,0.427,0.427,5.127
2025-04-14,0.428,0.428,0.428,0.428,22.674
2025-04-11,0.463,0.451,0.462,0.451,348.216
2025-04-10,0.463,0.463,0.000,0.000,31.029
2025-04-09,0.444,0.463,0.464,0.444,141.548
2025-04-08,0.464,0.464,0.464,0.435,44.579
2025-04-07,0.466,0.466,0.466,0.444,28.689
2025-04-04,0.444,0.466,0.473,0.466,134.312
2025-04-03,0.445,0.445,0.445,0.445,1747.313
2025-04-02,0.447,0.447,0.461,0.447,371.125
2025-04-01,0.479,0.451,0.470,0.451,988.190
2025-03-31,0.492,0.479,0.480,0.476,60.582
2025-03-28,0.501,0.494,0.496,0.482,1241.590
2025-03-27,0.504,0.504,0.504,0.494,586.120
2025-03-26,0.469,0.504,0.506,0.469,144.393
2025-03-25,0.424,0.470,0.470,0.426,1496.522
2025-03-24,0.426,0.426,0.428,0.427,24.822
2025-03-21,0.428,0.433,0.433,0.428,916.544
2025-03-20,0.428,0.428,0.433,0.433,8.664
2025-03-18,0.449,0.445,0.445,0.445,170.722
2025-03-17,0.451,0.451,0.451,0.451,181.182
2025-03-14,0.447,0.447,0.447,0.446,1145.671
2025-03-13,0.446,0.447,0.447,0.447,314.014
2025-03-12,0.446,0.445,0.445,0.445,67.673
2025-03-11,0.459,0.443,0.443,0.413,1293.156
2025-03-10,0.464,0.464,0.464,0.447,133.509
2025-03-07,0.467,0.467,0.467,0.467,69.984
2025-03-06,0.484,0.468,0.484,0.468,462.122
2025-03-05,0.483,0.483,0.530,0.514,19.966
2025-02-28,0.498,0.483,0.489,0.483,56.726
2025-02-27,0.506,0.498,0.498,0.497,30.847
2025-02-26,0.509,0.509,0.508,0.508,14.745
2025-02-25,0.529,0.513,0.513,0.513,440.852
2025-02-24,0.446,0.530,0.530,0.469,37.142
2025-02-21,0.432,0.448,0.448,0.432,1042.867
2025-02-20,0.436,0.436,0.436,0.436,11.333
2025-02-19,0.435,0.438,0.438,0.438,78.489
2025-02-18,0.438,0.435,0.439,0.435,215.251
2025-02-17,0.435,0.438,0.438,0.435,571.989
2025-02-14,0.437,0.438,0.438,0.437,30.601
2025-02-13,0.408,0.440,0.440,0.408,793.427
2025-02-12,0.411,0.411,0.414,0.411,510.853
2025-02-11,0.413,0.413,0.414,0.413,141.333
2025-02-10,0.414,0.414,0.414,0.414,32.699
2025-02-07,0.416,0.416,0.416,0.416,2.080
2025-02-06,0.421,0.421,0.420,0.404,5.864
2025-02-05,0.426,0.426,0.426,0.426,766.184
2025-02-04,0.427,0.427,0.427,0.427,330.342
2025-02-03,0.428,0.428,0.428,0.428,222.603
2025-01-30,0.436,0.436,0.436,0.436,1008.726
2025-01-29,0.437,0.437,0.437,0.437,18.357
2025-01-28,0.440,0.440,0.440,0.440,14.085
2025-01-27,0.442,0.442,0.442,0.442,247.350
2025-01-24,0.463,0.445,0.456,0.445,154.448
2025-01-23,0.467,0.467,0.467,0.467,9.336
2025-01-21,0.491,0.474,0.474,0.474,56.831
2025-01-20,0.491,0.490,0.490,0.490,35.280
2025-01-17,0.494,0.494,0.494,0.494,46.399
2025-01-16,0.503,0.497,0.497,0.497,63.646
2025-01-15,0.507,0.507,0.507,0.507,53.240
2025-01-10,0.508,0.508,0.508,0.508,49.257
2025-01-09,0.514,0.514,0.513,0.513,266.372
2025-01-08,0.516,0.516,0.516,0.516,5.157
2025-01-07,0.473,0.517,0.519,0.517,273.012
2025-01-03,0.524,0.476,0.514,0.476,35.314
2025-01-02,0.444,0.529,0.529,0.529,264.423
2024-12-30,0.404,0.447,0.447,0.368,886.276
2024-12-27,0.407,0.405,0.405,0.405,346.308
2024-12-26,0.379,0.407,0.407,0.380,359.415
2024-12-23,0.380,0.380,0.409,0.409,13.501
2024-12-20,0.373,0.381,0.381,0.374,1279.865
2024-12-19,0.376,0.376,0.376,0.376,757.347
2024-12-18,0.380,0.379,0.380,0.379,58.414
2024-12-17,0.382,0.382,0.382,0.382,207.942
2024-12-16,0.381,0.382,0.383,0.382,27.523
2024-12-12,0.390,0.385,0.389,0.385,150.937
2024-12-11,0.393,0.393,0.393,0.388,73.904
2024-12-10,0.389,0.394,0.394,0.394,69.426
2024-12-09,0.390,0.390,0.395,0.395,10.271
2024-12-05,0.404,0.396,0.404,0.396,33.890
2024-12-04,0.412,0.406,0.406,0.406,199.276
2024-12-02,0.415,0.415,0.409,0.409,16.788
2024-11-29,0.417,0.417,0.417,0.415,31.280
2024-11-28,0.421,0.421,0.420,0.420,4.201
