Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-04-03,0.178,0.182,0.182,0.182,36.351
2025-04-02,0.179,0.179,0.186,0.179,183.321
2025-04-01,0.180,0.180,0.180,0.180,17.843
2025-03-31,0.180,0.180,0.180,0.180,31.721
2025-03-28,0.181,0.181,0.180,0.180,29.987
2025-03-27,0.170,0.182,0.182,0.173,171.475
2025-03-26,0.170,0.170,0.170,0.170,11.396
2025-03-25,0.170,0.170,0.172,0.170,112.040
2025-03-24,0.155,0.171,0.173,0.171,572.364
2025-03-21,0.158,0.158,0.175,0.172,373.607
2025-03-20,0.177,0.158,0.177,0.158,1074.987
2025-03-18,0.172,0.184,0.184,0.184,120.943
2025-03-17,0.156,0.172,0.185,0.156,201.630
2025-03-14,0.155,0.155,0.155,0.155,954.096
2025-03-13,0.155,0.155,0.155,0.154,84.228
2025-03-12,0.154,0.154,0.154,0.154,38.734
2025-03-11,0.153,0.153,0.153,0.153,39.051
2025-03-10,0.155,0.155,0.155,0.155,3.560
2025-03-07,0.156,0.156,0.155,0.155,12.689
2025-03-06,0.148,0.156,0.156,0.139,513.739
2025-03-05,0.156,0.148,0.156,0.148,167.870
2025-02-28,0.156,0.156,0.156,0.156,4.201
2025-02-27,0.156,0.156,0.156,0.156,228.155
2025-02-26,0.156,0.156,0.156,0.156,712.363
2025-02-24,0.158,0.158,0.158,0.158,6.319
2025-02-21,0.158,0.158,0.158,0.155,343.587
2025-02-20,0.160,0.160,0.160,0.160,0.801
2025-02-19,0.161,0.161,0.168,0.156,929.065
2025-02-18,0.168,0.161,0.168,0.161,129.290
2025-02-17,0.169,0.168,0.168,0.168,41.654
2025-02-14,0.169,0.169,0.169,0.169,8.468
2025-02-13,0.155,0.170,0.176,0.147,808.753
2025-02-12,0.177,0.156,0.177,0.156,1817.373
2025-02-10,0.179,0.179,0.179,0.179,9.656
2025-02-06,0.182,0.182,0.182,0.181,10.904
2025-02-05,0.184,0.184,0.184,0.184,4.600
2025-02-04,0.184,0.184,0.185,0.184,96.095
2025-02-03,0.184,0.184,0.184,0.183,91.978
2025-01-30,0.188,0.188,0.188,0.183,12.273
2025-01-29,0.188,0.188,0.188,0.188,4.886
2025-01-28,0.188,0.189,0.189,0.187,38.614
2025-01-27,0.189,0.189,0.190,0.189,57.677
2025-01-24,0.189,0.190,0.190,0.190,49.502
2025-01-23,0.192,0.190,0.192,0.190,48.537
2025-01-22,0.193,0.193,0.193,0.193,24.162
2025-01-21,0.195,0.194,0.194,0.194,21.747
2025-01-20,0.194,0.194,0.194,0.182,11.280
2025-01-17,0.195,0.195,0.195,0.195,6.834
2025-01-16,0.197,0.197,0.197,0.197,59.006
2025-01-15,0.200,0.199,0.199,0.199,63.733
2025-01-14,0.167,0.201,0.201,0.200,38.269
2025-01-09,0.187,0.169,0.188,0.169,287.486
2025-01-08,0.187,0.188,0.188,0.188,21.590
2025-01-07,0.187,0.187,0.188,0.187,134.939
2025-01-03,0.189,0.189,0.189,0.189,4.913
2025-01-02,0.191,0.190,0.191,0.190,66.699
2024-12-30,0.192,0.192,0.192,0.192,2.878
2024-12-27,0.192,0.192,0.192,0.192,316.901
2024-12-26,0.178,0.192,0.192,0.192,60.616
2024-12-20,0.179,0.179,0.179,0.179,27.676
2024-12-19,0.180,0.180,0.180,0.180,18.176
2024-12-18,0.181,0.181,0.181,0.181,1.814
2024-12-17,0.182,0.182,0.182,0.182,0.182
2024-12-16,0.182,0.182,0.182,0.182,78.544
2024-12-12,0.185,0.185,0.186,0.186,4.641
2024-12-11,0.187,0.187,0.187,0.187,14.192
2024-12-10,0.188,0.188,0.000,0.000,99.037
2024-12-09,0.188,0.188,0.188,0.188,108.340
2024-12-06,0.190,0.190,0.190,0.190,7.594
2024-12-05,0.192,0.191,0.191,0.191,91.766
2024-12-04,0.192,0.192,0.195,0.192,309.703
2024-12-02,0.193,0.193,0.193,0.189,7.835
2024-11-29,0.195,0.195,0.198,0.195,94790.544
2024-11-27,0.197,0.197,0.197,0.197,14.743
2024-11-25,0.197,0.197,0.197,0.197,0.987
2024-11-22,0.205,0.199,0.201,0.199,33.916
2024-11-21,0.206,0.206,0.204,0.204,18.372
2024-11-20,0.207,0.207,0.197,0.197,2.948
2024-11-19,0.209,0.207,0.209,0.175,98.389
2024-11-15,0.210,0.210,0.210,0.210,13.644
2024-11-14,0.212,0.212,0.212,0.212,41.965
2024-11-13,0.215,0.212,0.212,0.212,34.809
2024-11-12,0.217,0.216,0.216,0.216,30.224
2024-11-11,0.217,0.217,0.217,0.213,9.652
2024-11-08,0.220,0.220,0.220,0.220,64.883
2024-11-07,0.222,0.222,0.223,0.222,245.362
2024-11-06,0.219,0.224,0.224,0.224,63.698
2024-11-05,0.222,0.222,0.228,0.227,18.213
2024-11-01,0.201,0.223,0.223,0.218,246.317
2024-10-31,0.201,0.201,0.219,0.219,14.880
2024-10-29,0.205,0.205,0.223,0.223,2.453
2024-10-28,0.207,0.209,0.233,0.207,112.835
2024-10-25,0.208,0.208,0.233,0.233,2.328
2024-10-24,0.247,0.216,0.216,0.216,48.541
2024-10-23,0.248,0.248,0.247,0.247,7.158
2024-10-22,0.221,0.249,0.256,0.249,67.609
2024-10-21,0.221,0.221,0.253,0.220,25.624
2024-10-18,0.221,0.221,0.220,0.220,5.499
2024-10-17,0.222,0.222,0.221,0.221,1.103
2024-10-16,0.223,0.223,0.222,0.222,4.433
2024-10-15,0.223,0.223,0.222,0.222,27.932
2024-10-14,0.223,0.223,0.224,0.222,8.264
2024-10-11,0.229,0.230,0.230,0.229,33.324
2024-10-09,0.232,0.232,0.232,0.231,15.081
2024-10-08,0.232,0.232,0.231,0.228,16.741
2024-10-07,0.235,0.232,0.234,0.232,111.043
2024-10-04,0.236,0.236,0.236,0.234,11.243
2024-10-03,0.237,0.236,0.236,0.236,30.615
2024-10-02,0.237,0.237,0.234,0.230,27.004
2024-10-01,0.238,0.237,0.237,0.237,65.738
2024-09-30,0.238,0.238,0.238,0.238,1.192
2024-09-27,0.239,0.239,0.239,0.239,37.065
2024-09-26,0.238,0.239,0.243,0.239,55.761
2024-09-24,0.238,0.238,0.239,0.239,2.389
2024-09-23,0.238,0.238,0.240,0.236,126.117
2024-09-20,0.238,0.238,0.238,0.238,18.597
2024-09-19,0.238,0.238,0.234,0.234,9.608
2024-09-17,0.244,0.238,0.245,0.238,66.865
2024-09-13,0.243,0.244,0.244,0.243,10.965
2024-09-12,0.245,0.243,0.245,0.243,34.936
2024-09-11,0.245,0.245,0.245,0.245,4.899
2024-09-10,0.246,0.246,0.246,0.246,10.316
2024-09-09,0.246,0.246,0.246,0.246,14.001
2024-09-06,0.245,0.246,0.246,0.246,16.457
2024-09-05,0.239,0.245,0.245,0.245,185.734
2024-09-04,0.239,0.239,0.239,0.239,14.822
2024-09-03,0.246,0.239,0.239,0.239,49.010
2024-08-29,0.247,0.247,0.240,0.240,7.911
2024-08-27,0.247,0.247,0.247,0.247,2.959
2024-08-26,0.247,0.247,0.247,0.247,39.452
2024-08-20,0.246,0.246,0.246,0.246,16.230
2024-08-16,0.246,0.246,0.246,0.246,15.984
2024-08-15,0.246,0.246,0.257,0.246,111.847
2024-08-14,0.258,0.246,0.246,0.246,16.959
2024-08-12,0.258,0.258,0.258,0.255,4.876
2024-08-09,0.258,0.258,0.258,0.255,1.805
2024-08-08,0.273,0.258,0.273,0.258,43.627
2024-08-06,0.260,0.273,0.273,0.273,11.475
2024-08-05,0.269,0.260,0.269,0.260,13.093
2024-08-02,0.273,0.269,0.269,0.269,27.989
2024-08-01,0.273,0.273,0.260,0.260,2.596
2024-07-31,0.273,0.273,0.273,0.273,9.290
2024-07-29,0.275,0.275,0.275,0.275,0.551
2024-07-26,0.230,0.274,0.274,0.273,94.384
2024-07-23,0.230,0.230,0.274,0.274,6.301
2024-07-22,0.225,0.225,0.268,0.225,618.954
2024-07-19,0.219,0.230,0.230,0.219,77.501
2024-07-18,0.205,0.219,0.245,0.205,332.973
2024-07-17,0.205,0.205,0.205,0.205,317.863
2024-07-16,0.206,0.206,0.206,0.206,20.783
2024-07-15,0.192,0.205,0.205,0.192,235.808
2024-07-12,0.178,0.192,0.192,0.164,144.087
2024-07-11,0.164,0.178,0.178,0.164,1058.247
2024-07-10,0.165,0.165,0.165,0.165,1210.549
2024-07-09,0.170,0.165,0.170,0.165,243.736
2024-07-08,0.165,0.170,0.170,0.170,385.967
2024-07-04,0.144,0.165,0.165,0.165,314.011
2024-07-03,0.143,0.144,0.144,0.144,25.673
2024-07-02,0.143,0.143,0.143,0.116,20.850
2024-06-28,0.143,0.143,0.143,0.143,43.714
2024-06-27,0.143,0.143,0.143,0.142,36.296
2024-06-26,0.143,0.143,0.142,0.142,2.837
2024-06-25,0.143,0.143,0.143,0.143,12.749
2024-06-21,0.143,0.143,0.143,0.143,21.488
2024-06-20,0.138,0.143,0.143,0.143,16.470
2024-06-19,0.138,0.138,0.143,0.138,73.598
2024-06-18,0.135,0.137,0.137,0.137,137.363
2024-06-14,0.135,0.135,0.161,0.161,1.607
2024-06-10,0.153,0.132,0.160,0.132,24.528
2024-06-05,0.156,0.156,0.151,0.151,2.871
2024-06-04,0.156,0.156,0.165,0.165,1.810
2024-05-31,0.156,0.156,0.156,0.156,5.002
2024-05-30,0.152,0.156,0.156,0.156,141.468
2024-05-28,0.152,0.152,0.156,0.156,7.483
2024-05-27,0.152,0.152,0.156,0.156,9.353
2024-05-23,0.137,0.152,0.156,0.152,24.839
2024-05-22,0.137,0.137,0.152,0.152,1.825
2024-05-21,0.152,0.137,0.137,0.137,59.983
2024-05-20,0.152,0.152,0.153,0.153,8.132
2024-05-16,0.152,0.152,0.137,0.137,2.055
2024-05-14,0.152,0.152,0.152,0.152,60.822
2024-05-08,0.152,0.152,0.164,0.164,0.493
2024-05-07,0.152,0.152,0.178,0.178,3.562
2024-05-06,0.152,0.152,0.152,0.152,7.471
2024-05-03,0.154,0.152,0.154,0.124,52.343
2024-05-02,0.154,0.154,0.154,0.154,1.540
2024-04-30,0.154,0.154,0.154,0.154,30.799
2024-04-29,0.154,0.154,0.154,0.154,181.395
2024-04-26,0.154,0.154,0.154,0.154,58.931
2024-04-25,0.149,0.154,0.155,0.154,33.029
2024-04-24,0.149,0.149,0.149,0.149,32.727
2024-04-23,0.149,0.149,0.149,0.149,13.388
2024-04-22,0.149,0.149,0.149,0.149,12.645
2024-04-17,0.149,0.149,0.149,0.149,2.983
2024-04-16,0.149,0.149,0.149,0.149,2.685
2024-04-12,0.150,0.150,0.150,0.150,101.119
2024-04-11,0.149,0.150,0.150,0.150,17.950
2024-04-10,0.152,0.149,0.149,0.122,12.875
2024-04-09,0.152,0.152,0.152,0.152,35.042
2024-04-08,0.152,0.152,0.139,0.139,8.310
2024-04-05,0.160,0.152,0.154,0.152,40.272
