Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-12-03,2.329,2.266,2.329,2.224,172.363
2024-12-02,2.335,2.335,2.419,2.335,61.127
2024-11-29,2.370,2.349,2.349,2.349,65.783
2024-11-28,2.393,2.393,2.393,2.393,26.326
2024-11-27,2.420,2.398,2.419,2.398,153.730
2024-11-26,2.426,2.426,2.469,2.405,22.023
2024-11-25,2.148,2.427,2.427,2.427,63.114
2024-11-22,2.270,2.162,2.335,2.162,63.507
2024-11-21,2.174,2.283,2.348,2.283,36.723
2024-11-20,2.075,2.185,2.403,2.185,213.650
2024-11-19,2.078,2.078,2.143,1.968,2319.230
2024-11-15,2.201,2.091,2.201,1.981,25.636
2024-11-14,2.223,2.223,2.223,2.223,42.233
2024-11-13,2.117,2.229,2.229,2.006,1166.613
2024-11-12,1.790,2.126,2.126,1.902,545.204
2024-11-11,1.792,1.792,1.927,1.792,20.946
2024-11-08,1.921,1.813,1.926,1.813,178.369
2024-11-07,1.944,1.939,1.939,1.939,240.376
2024-11-06,1.957,1.957,1.957,1.957,66.554
2024-11-05,1.986,1.986,1.986,1.986,321.771
2024-11-01,1.993,1.993,2.063,1.993,370.779
2024-10-31,1.882,2.000,2.000,2.000,76.000
2024-10-30,1.897,1.897,2.016,1.897,192.226
2024-10-29,1.920,1.920,2.160,1.920,469.588
2024-10-28,2.074,1.952,2.074,1.952,263.294
2024-10-25,2.205,2.082,2.082,2.082,85.374
2024-10-24,2.030,2.284,2.284,2.030,1106.252
2024-10-23,2.165,2.037,2.037,2.037,138.039
2024-10-22,2.173,2.173,2.173,2.147,36.756
2024-10-21,2.173,2.173,2.173,2.045,182.426
2024-10-18,2.175,2.175,2.175,2.175,182.720
2024-10-17,2.182,2.182,2.182,2.182,32.732
2024-10-16,2.190,2.190,2.190,2.190,45.981
2024-10-15,2.189,2.189,2.189,2.189,113.830
2024-10-14,2.189,2.189,2.318,2.318,20.862
2024-10-11,2.234,2.261,2.261,2.261,257.762
2024-10-10,2.267,2.241,2.241,2.135,185.061
2024-10-09,2.269,2.295,2.296,2.295,50.488
2024-10-08,2.294,2.271,2.298,2.163,824.064
2024-10-07,2.215,2.294,2.299,2.272,179.195
2024-10-04,2.299,2.218,2.220,2.166,267.583
2024-10-03,2.303,2.303,2.306,2.302,13.821
2024-10-02,2.170,2.303,2.306,2.303,730.804
2024-10-01,2.170,2.170,2.306,2.170,262.394
2024-09-30,2.171,2.171,2.171,2.171,151.959
2024-09-27,2.174,2.174,2.174,2.174,280.448
2024-09-26,2.174,2.174,2.174,2.174,806.641
2024-09-25,2.394,2.177,2.313,2.177,498.031
2024-09-24,2.449,2.394,2.503,2.394,285.171
2024-09-23,2.444,2.444,2.444,2.444,1053.308
2024-09-20,2.449,2.449,2.449,2.449,830.304
2024-09-19,2.410,2.451,2.451,2.315,734.003
2024-09-18,2.451,2.410,2.410,2.410,48.205
2024-09-17,2.451,2.451,2.424,2.397,9.668
2024-09-13,2.317,2.453,2.453,2.317,112.581
2024-09-12,2.450,2.314,2.450,2.314,270.896
2024-09-11,2.592,2.456,2.592,2.456,48.837
2024-09-10,2.321,2.594,2.594,2.321,820.788
