Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-05-13,0.467,0.467,0.467,0.467,42.025
2025-05-12,0.466,0.467,0.467,0.440,741.511
2025-05-09,0.479,0.479,0.479,0.463,1041.453
2025-05-08,0.485,0.479,0.479,0.469,191.551
2025-05-07,0.485,0.485,0.485,0.480,191.111
2025-05-06,0.462,0.496,0.496,0.473,883.129
2025-05-05,0.485,0.462,0.484,0.462,510.148
2025-05-02,0.486,0.486,0.486,0.486,150.094
2025-04-30,0.475,0.486,0.498,0.486,51.642
2025-04-29,0.523,0.493,0.522,0.493,1314.219
2025-04-25,0.490,0.533,0.533,0.490,200.901
2025-04-24,0.499,0.490,0.490,0.490,1835.784
2025-04-23,0.503,0.503,0.501,0.501,5.012
2025-04-22,0.528,0.528,0.528,0.526,41.138
2025-04-16,0.528,0.528,0.528,0.528,245.472
2025-04-15,0.525,0.528,0.528,0.528,813.753
2025-04-14,0.531,0.525,0.530,0.525,42.685
2025-04-11,0.559,0.559,0.559,0.558,7.256
2025-04-10,0.560,0.559,0.560,0.559,75.539
2025-04-09,0.553,0.560,0.560,0.533,3812.962
2025-04-08,0.613,0.578,0.585,0.578,2146.540
2025-04-07,0.580,0.616,0.616,0.615,207.787
2025-04-04,0.580,0.580,0.580,0.580,1519.620
2025-04-03,0.582,0.582,0.593,0.580,12.216
2025-04-02,0.584,0.584,0.584,0.584,74.114
2025-04-01,0.552,0.589,0.603,0.589,87.910
2025-03-31,0.608,0.552,0.608,0.552,597.637
2025-03-28,0.601,0.610,0.620,0.610,777.223
2025-03-27,0.602,0.603,0.623,0.603,197.077
2025-03-26,0.571,0.602,0.607,0.572,4112.243
2025-03-25,0.603,0.572,0.572,0.565,424.269
2025-03-24,0.606,0.606,0.561,0.561,19.084
2025-03-21,0.543,0.616,0.616,0.547,70.145
2025-03-20,0.502,0.543,0.547,0.502,236.772
2025-03-18,0.521,0.521,0.521,0.515,1759.498
2025-03-17,0.515,0.521,0.521,0.521,113.070
2025-03-14,0.504,0.510,0.516,0.510,790.855
2025-03-13,0.516,0.518,0.518,0.516,323.748
2025-03-12,0.515,0.515,0.517,0.515,359.508
2025-03-11,0.505,0.511,0.511,0.490,1443.890
2025-03-10,0.518,0.511,0.546,0.511,326.520
2025-03-07,0.521,0.521,0.521,0.513,531.987
2025-03-06,0.523,0.523,0.523,0.515,565.778
2025-03-05,0.542,0.522,0.545,0.514,32717.231
2025-02-28,0.542,0.542,0.542,0.537,102.855
2025-02-27,0.544,0.542,0.543,0.542,29.293
2025-02-26,0.548,0.546,0.548,0.546,258.470
2025-02-25,0.462,0.552,0.552,0.462,2702.351
2025-02-24,0.434,0.462,0.462,0.436,3394.450
2025-02-21,0.433,0.435,0.435,0.433,177.551
2025-02-20,0.436,0.438,0.439,0.433,157.431
2025-02-19,0.435,0.438,0.438,0.435,935.749
2025-02-18,0.419,0.435,0.435,0.434,1009.919
2025-02-17,0.435,0.419,0.435,0.419,74.149
2025-02-14,0.437,0.437,0.437,0.437,15.310
2025-02-13,0.440,0.440,0.440,0.440,412.555
2025-02-12,0.443,0.443,0.443,0.435,6417.773
2025-02-11,0.446,0.446,0.446,0.442,614.654
2025-02-10,0.439,0.447,0.447,0.447,126.413
2025-02-07,0.449,0.441,0.441,0.441,44.093
2025-02-06,0.455,0.455,0.471,0.454,16.873
2025-02-05,0.460,0.460,0.460,0.460,688.977
2025-02-04,0.461,0.461,0.462,0.461,176.705
2025-02-03,0.462,0.462,0.462,0.462,22.184
2025-01-31,0.466,0.466,0.466,0.449,62.695
2025-01-30,0.471,0.471,0.471,0.471,16.486
2025-01-29,0.472,0.472,0.472,0.472,294.072
2025-01-28,0.481,0.475,0.481,0.475,78.556
2025-01-27,0.459,0.483,0.487,0.459,533.405
2025-01-24,0.454,0.463,0.463,0.463,3167.189
2025-01-23,0.449,0.458,0.467,0.458,458.743
2025-01-22,0.453,0.453,0.453,0.435,3387.889
2025-01-21,0.455,0.455,0.455,0.410,523.979
2025-01-20,0.436,0.454,0.454,0.454,39.530
2025-01-17,0.457,0.439,0.439,0.420,451.627
2025-01-16,0.460,0.460,0.460,0.460,79.160
2025-01-15,0.464,0.464,0.464,0.464,230.519
2025-01-14,0.465,0.465,0.465,0.465,14.870
2025-01-10,0.465,0.465,0.474,0.465,396.394
2025-01-09,0.498,0.470,0.489,0.470,300.541
2025-01-08,0.500,0.500,0.500,0.491,21.453
2025-01-07,0.477,0.501,0.501,0.477,973.767
2025-01-03,0.474,0.481,0.481,0.454,475.846
2024-12-30,0.418,0.482,0.488,0.464,147.785
2024-12-27,0.446,0.419,0.419,0.419,321.907
2024-12-26,0.417,0.446,0.447,0.419,62.733
2024-12-23,0.417,0.417,0.444,0.444,19.548
2024-12-20,0.400,0.419,0.419,0.400,290.049
2024-12-19,0.403,0.403,0.403,0.373,106.837
2024-12-18,0.396,0.406,0.406,0.396,277.455
2024-12-17,0.408,0.398,0.398,0.398,288.668
2024-12-16,0.398,0.408,0.408,0.398,173.628
2024-12-12,0.425,0.425,0.000,0.000,16.194
2024-12-11,0.408,0.428,0.428,0.408,206.692
2024-12-10,0.410,0.410,0.410,0.410,4378.207
2024-12-09,0.411,0.411,0.431,0.431,1.293
2024-12-06,0.414,0.414,0.414,0.393,137.629
2024-12-05,0.456,0.417,0.458,0.417,1115.145
2024-12-04,0.460,0.458,0.460,0.458,47.284
2024-12-03,0.461,0.461,0.461,0.457,356.059
2024-12-02,0.474,0.463,0.463,0.453,77.084
