Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-03-28,0.197,0.204,0.218,0.197,215.387
2025-03-27,0.191,0.198,0.198,0.191,259.721
2025-03-26,0.176,0.191,0.191,0.176,364.853
2025-03-25,0.176,0.176,0.176,0.176,211.454
2025-03-24,0.151,0.177,0.177,0.151,77.637
2025-03-21,0.153,0.153,0.154,0.154,7.387
2025-03-20,0.165,0.153,0.165,0.153,125.450
2025-03-18,0.175,0.172,0.173,0.158,121.864
2025-03-17,0.175,0.175,0.175,0.175,8.736
2025-03-14,0.173,0.173,0.172,0.172,248.022
2025-03-13,0.173,0.173,0.173,0.172,115.097
2025-03-12,0.173,0.173,0.173,0.156,55.301
2025-03-11,0.178,0.172,0.172,0.168,72.468
2025-03-10,0.180,0.180,0.173,0.173,85.300
2025-03-07,0.194,0.180,0.180,0.180,111.851
2025-03-06,0.195,0.195,0.183,0.183,1.100
2025-03-05,0.183,0.195,0.202,0.174,47.335
2025-02-28,0.164,0.183,0.183,0.183,18.668
2025-02-27,0.170,0.164,0.171,0.164,3506.064
2025-02-26,0.164,0.171,0.172,0.171,201.125
2025-02-25,0.181,0.166,0.166,0.166,165.615
2025-02-24,0.173,0.181,0.182,0.173,436.598
2025-02-21,0.171,0.173,0.174,0.173,45.090
2025-02-20,0.168,0.173,0.175,0.173,209.615
2025-02-19,0.169,0.169,0.169,0.169,33.814
2025-02-18,0.163,0.169,0.177,0.169,174.990
2025-02-17,0.161,0.163,0.177,0.161,73.852
2025-02-13,0.163,0.163,0.163,0.163,127.713
2025-02-12,0.164,0.164,0.164,0.156,973.225
2025-02-11,0.165,0.165,0.165,0.165,6.777
2025-02-10,0.149,0.165,0.165,0.165,24.148
2025-02-07,0.166,0.150,0.166,0.150,367.380
2025-02-06,0.168,0.168,0.168,0.152,31.802
2025-02-05,0.170,0.170,0.170,0.170,10.211
2025-02-04,0.171,0.171,0.171,0.171,6.834
2025-02-03,0.171,0.171,0.171,0.171,146.233
2025-01-31,0.173,0.173,0.173,0.173,0.691
2025-01-30,0.157,0.175,0.175,0.161,50.611
2025-01-29,0.149,0.157,0.157,0.157,31.783
2025-01-28,0.151,0.151,0.176,0.174,3.504
2025-01-27,0.164,0.151,0.164,0.151,34.489
2025-01-24,0.169,0.165,0.165,0.165,128.413
2025-01-23,0.171,0.171,0.170,0.166,14.007
2025-01-22,0.172,0.172,0.172,0.172,1.549
2025-01-21,0.173,0.173,0.173,0.173,22.495
2025-01-20,0.173,0.173,0.173,0.164,3.018
2025-01-17,0.174,0.174,0.174,0.174,40.466
2025-01-16,0.166,0.175,0.175,0.174,105.040
2025-01-15,0.186,0.167,0.181,0.167,612.662
2025-01-14,0.186,0.186,0.199,0.181,5.102
2025-01-10,0.186,0.186,0.200,0.186,224.317
2025-01-09,0.180,0.188,0.207,0.183,513.633
2025-01-08,0.172,0.180,0.187,0.180,40.593
2025-01-07,0.172,0.172,0.188,0.172,25.903
2025-01-03,0.170,0.173,0.190,0.173,79.590
2025-01-02,0.172,0.172,0.191,0.191,16.073
2024-12-30,0.173,0.173,0.193,0.193,8.897
2024-12-27,0.173,0.173,0.173,0.173,53.523
2024-12-26,0.173,0.173,0.173,0.173,31.184
2024-12-23,0.172,0.174,0.174,0.174,27.775
2024-12-20,0.173,0.173,0.174,0.174,9.933
2024-12-19,0.174,0.174,0.174,0.174,36.054
2024-12-18,0.176,0.176,0.176,0.176,18.091
2024-12-16,0.171,0.176,0.179,0.176,44.197
2024-12-12,0.177,0.172,0.182,0.172,190.783
2024-12-11,0.184,0.179,0.184,0.179,36.847
2024-12-10,0.184,0.184,0.184,0.180,363.064
2024-12-09,0.185,0.185,0.185,0.185,207.721
2024-12-06,0.186,0.186,0.195,0.186,171.137
2024-12-05,0.197,0.188,0.197,0.188,169.878
2024-12-04,0.188,0.198,0.198,0.197,25.894
2024-12-03,0.189,0.189,0.198,0.189,119.321
2024-12-02,0.189,0.189,0.193,0.189,70.847
2024-11-29,0.191,0.191,0.202,0.187,197.337
2024-11-28,0.204,0.192,0.204,0.192,201.498
2024-11-27,0.204,0.204,0.204,0.204,29.621
2024-11-26,0.206,0.205,0.206,0.205,82.232
2024-11-25,0.206,0.206,0.206,0.206,10.279
2024-11-22,0.207,0.207,0.207,0.207,2.693
2024-11-21,0.209,0.209,0.208,0.208,10.424
2024-11-20,0.214,0.210,0.213,0.186,661.824
2024-11-19,0.214,0.214,0.214,0.214,51.414
2024-11-15,0.216,0.216,0.216,0.187,123.850
2024-11-14,0.218,0.218,0.218,0.218,0.653
2024-11-13,0.219,0.218,0.218,0.218,88.352
2024-11-12,0.220,0.220,0.219,0.219,21.924
2024-11-11,0.220,0.221,0.221,0.185,24.943
2024-11-07,0.224,0.224,0.229,0.227,9.085
2024-11-06,0.226,0.226,0.226,0.226,169.461
2024-11-05,0.230,0.229,0.230,0.229,100.365
2024-11-01,0.232,0.231,0.232,0.223,112.424
2024-10-31,0.233,0.233,0.233,0.233,80.365
2024-10-30,0.233,0.235,0.235,0.233,61.695
2024-10-29,0.226,0.236,0.236,0.230,160.354
2024-10-28,0.224,0.231,0.240,0.224,228.635
2024-10-25,0.238,0.225,0.238,0.225,286.689
2024-10-24,0.228,0.246,0.246,0.228,191.580
2024-10-23,0.252,0.229,0.249,0.229,681.503
2024-10-22,0.253,0.253,0.253,0.230,172.887
2024-10-21,0.253,0.253,0.253,0.249,134.064
2024-10-18,0.253,0.253,0.294,0.253,109.284
2024-10-17,0.254,0.254,0.254,0.231,145.628
2024-10-16,0.255,0.255,0.255,0.245,15.000
2024-10-15,0.255,0.255,0.255,0.242,259.706
2024-10-14,0.255,0.255,0.255,0.255,116.046
2024-10-11,0.263,0.263,0.263,0.263,135.072
2024-10-10,0.266,0.264,0.266,0.264,166.368
2024-10-09,0.269,0.269,0.269,0.269,11.564
2024-10-08,0.270,0.270,0.270,0.270,143.370
2024-10-07,0.270,0.270,0.297,0.270,101.189
2024-10-04,0.270,0.271,0.271,0.271,30.322
2024-10-03,0.271,0.270,0.271,0.270,74.412
2024-10-02,0.298,0.271,0.298,0.271,64.470
2024-10-01,0.298,0.298,0.312,0.304,12.933
2024-09-30,0.298,0.298,0.298,0.298,103.943
2024-09-27,0.299,0.299,0.299,0.299,44.498
2024-09-26,0.326,0.299,0.312,0.299,482.455
2024-09-25,0.326,0.326,0.308,0.308,1.851
2024-09-24,0.326,0.326,0.326,0.326,31.304
2024-09-23,0.326,0.326,0.326,0.326,64.579
2024-09-20,0.327,0.327,0.335,0.327,81.744
2024-09-19,0.324,0.327,0.340,0.324,1550.610
2024-09-18,0.354,0.324,0.341,0.324,520.910
2024-09-17,0.368,0.354,0.395,0.354,41.108
2024-09-13,0.327,0.368,0.368,0.327,1341.866
2024-09-12,0.314,0.327,0.327,0.327,101.689
2024-09-11,0.297,0.314,0.327,0.314,324.549
2024-09-10,0.321,0.298,0.298,0.298,139.377
2024-09-09,0.328,0.321,0.328,0.320,170.012
2024-09-06,0.328,0.328,0.328,0.328,10.811
2024-09-05,0.332,0.328,0.328,0.328,77.000
2024-09-04,0.328,0.332,0.333,0.332,17.288
2024-09-03,0.336,0.328,0.335,0.287,47.724
2024-09-02,0.281,0.336,0.337,0.336,27.975
2024-08-29,0.282,0.282,0.282,0.282,5.079
2024-08-28,0.282,0.282,0.282,0.282,14.956
2024-08-27,0.285,0.282,0.284,0.278,216.712
2024-08-26,0.274,0.285,0.285,0.274,139.781
2024-08-23,0.298,0.273,0.273,0.273,21.858
2024-08-22,0.314,0.298,0.298,0.298,20.847
2024-08-21,0.303,0.314,0.314,0.303,14.443
2024-08-20,0.301,0.303,0.328,0.301,215.847
2024-08-16,0.301,0.301,0.301,0.301,53.798
2024-08-15,0.328,0.301,0.301,0.301,24.044
2024-08-14,0.328,0.328,0.328,0.301,41.202
2024-08-13,0.328,0.328,0.328,0.328,118.361
2024-08-08,0.335,0.328,0.333,0.328,99.891
2024-08-07,0.335,0.335,0.335,0.335,2.679
2024-08-06,0.336,0.335,0.336,0.335,20.125
2024-08-05,0.336,0.336,0.339,0.336,32.066
2024-08-02,0.339,0.336,0.336,0.336,48.393
2024-08-01,0.336,0.339,0.339,0.339,27.083
2024-07-31,0.337,0.336,0.336,0.336,61.132
2024-07-30,0.336,0.337,0.337,0.337,12.822
2024-07-29,0.339,0.339,0.343,0.343,5.145
2024-07-26,0.328,0.337,0.341,0.337,81.642
2024-07-25,0.329,0.328,0.332,0.328,66.136
2024-07-23,0.329,0.329,0.348,0.329,403.964
2024-07-18,0.329,0.329,0.329,0.329,36.822
2024-07-17,0.348,0.329,0.347,0.329,288.322
2024-07-16,0.301,0.349,0.353,0.348,140.718
2024-07-15,0.300,0.300,0.353,0.300,101.852
2024-07-12,0.297,0.300,0.300,0.297,61.608
2024-07-11,0.297,0.297,0.300,0.297,49.681
2024-07-10,0.261,0.298,0.299,0.298,59.400
2024-07-09,0.261,0.261,0.302,0.261,8.970
2024-07-04,0.255,0.261,0.261,0.261,26.099
2024-07-03,0.255,0.255,0.255,0.255,29.637
2024-07-02,0.220,0.255,0.261,0.255,160.728
2024-07-01,0.220,0.220,0.220,0.218,92.132
2024-06-28,0.220,0.220,0.220,0.220,15.385
2024-06-27,0.220,0.220,0.220,0.220,3.967
2024-06-26,0.220,0.220,0.220,0.220,12.121
2024-06-25,0.198,0.220,0.220,0.219,30.102
2024-06-21,0.198,0.198,0.220,0.198,33.895
2024-06-20,0.198,0.198,0.226,0.226,9.036
2024-06-18,0.198,0.198,0.231,0.198,10.107
2024-06-14,0.198,0.198,0.236,0.198,119.101
2024-06-13,0.165,0.198,0.198,0.165,71.892
2024-06-12,0.165,0.165,0.198,0.198,5.333
2024-06-11,0.165,0.165,0.198,0.195,10.456
2024-06-10,0.162,0.162,0.189,0.162,3.181
2024-06-07,0.165,0.165,0.192,0.192,1.920
2024-06-06,0.192,0.164,0.192,0.164,56.164
2024-06-05,0.192,0.192,0.192,0.165,44.202
2024-06-04,0.192,0.192,0.192,0.192,10.000
2024-05-31,0.179,0.192,0.192,0.192,48.077
2024-05-30,0.179,0.179,0.179,0.179,13.214
2024-05-29,0.178,0.178,0.192,0.178,17.890
2024-05-28,0.178,0.178,0.178,0.164,84.411
2024-05-27,0.178,0.178,0.192,0.192,2.685
2024-05-22,0.160,0.178,0.178,0.163,45.158
2024-05-21,0.160,0.160,0.185,0.178,9.041
2024-05-20,0.161,0.160,0.160,0.160,53.051
2024-05-16,0.161,0.161,0.164,0.164,0.329
2024-05-15,0.162,0.161,0.162,0.161,259.699
2024-05-10,0.163,0.162,0.163,0.162,20.208
2024-05-09,0.147,0.163,0.163,0.163,12.226
2024-05-08,0.147,0.147,0.173,0.173,0.518
2024-05-07,0.145,0.147,0.147,0.145,299.870
2024-05-03,0.145,0.145,0.145,0.117,16.779
2024-05-02,0.146,0.146,0.146,0.146,0.437
2024-04-30,0.124,0.146,0.146,0.146,25.796
2024-04-29,0.124,0.124,0.124,0.124,14.628
2024-04-26,0.092,0.124,0.132,0.111,88.160
2024-04-24,0.114,0.092,0.118,0.092,141.778
2024-04-23,0.114,0.114,0.118,0.114,7.006
2024-04-22,0.114,0.114,0.114,0.114,26.802
2024-04-18,0.115,0.114,0.115,0.113,80.612
2024-04-17,0.115,0.115,0.115,0.115,47.961
2024-04-16,0.115,0.115,0.115,0.104,73.852
2024-04-12,0.113,0.116,0.116,0.116,29.659
2024-04-11,0.098,0.113,0.116,0.113,21.265
2024-04-10,0.093,0.098,0.111,0.097,186.007
2024-04-09,0.111,0.093,0.093,0.093,28.006
2024-04-08,0.111,0.111,0.111,0.090,66.053
2024-04-05,0.103,0.110,0.110,0.104,315.470
2024-04-04,0.103,0.103,0.103,0.091,55.552
2024-04-03,0.104,0.103,0.104,0.103,189.512
2024-04-02,0.104,0.104,0.088,0.088,10.166
2024-04-01,0.104,0.104,0.110,0.110,0.661
2024-03-27,0.105,0.104,0.104,0.104,207.182
2024-03-26,0.102,0.104,0.104,0.104,31.844
2024-03-25,0.107,0.102,0.107,0.102,246.050
2024-03-22,0.107,0.107,0.102,0.102,8.096
2024-03-21,0.130,0.107,0.123,0.107,774.898
2024-03-20,0.130,0.130,0.130,0.130,1.296
2024-03-15,0.130,0.130,0.129,0.129,3.878
2024-03-14,0.130,0.130,0.135,0.130,90.378
2024-03-13,0.111,0.130,0.132,0.130,58.553
2024-03-12,0.108,0.111,0.111,0.108,771.135
2024-03-11,0.108,0.108,0.108,0.108,0.970
2024-03-07,0.091,0.108,0.108,0.100,35.875
2024-03-06,0.091,0.091,0.091,0.089,767.010
2024-03-05,0.091,0.091,0.090,0.089,4.133
2024-03-04,0.091,0.091,0.091,0.090,2.902
2024-03-01,0.091,0.091,0.091,0.091,1.640
2024-02-29,0.090,0.091,0.091,0.091,42.953
2024-02-28,0.090,0.090,0.090,0.090,1.705
2024-02-27,0.083,0.090,0.091,0.090,34.934
2024-02-26,0.083,0.083,0.091,0.083,10.325
2024-02-23,0.092,0.083,0.094,0.083,54.886
2024-02-22,0.092,0.092,0.094,0.092,71.558
2024-02-21,0.093,0.092,0.093,0.091,118.522
2024-02-20,0.094,0.093,0.093,0.093,44.512
2024-02-19,0.095,0.094,0.096,0.094,35.787
2024-02-16,0.098,0.095,0.096,0.095,34.874
2024-02-15,0.098,0.098,0.101,0.096,7.816
2024-02-14,0.098,0.098,0.101,0.101,0.503
2024-02-09,0.100,0.098,0.098,0.092,106.963
2024-02-08,0.103,0.099,0.099,0.099,99.448
2024-02-07,0.103,0.103,0.101,0.101,0.704
2024-02-05,0.104,0.104,0.104,0.104,4.040
2024-02-02,0.103,0.103,0.103,0.103,1.030
2024-02-01,0.104,0.104,0.104,0.104,18.752
2024-01-31,0.104,0.104,0.104,0.104,67.343
2024-01-30,0.105,0.104,0.105,0.104,63.377
